CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
01.319.044/0001-41;2024-09-30;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;ITR;143048;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143048
01.417.222/0001-77;2024-03-31;1;MRS LOGISTICA S.A.;017949;ITR;137306;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137306
01.417.222/0001-77;2024-06-30;1;MRS LOGISTICA S.A.;017949;ITR;140914;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140914
01.417.222/0001-77;2024-09-30;1;MRS LOGISTICA S.A.;017949;ITR;143119;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143119
01.543.032/0001-04;2024-03-31;1;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;025577;ITR;137574;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137574
01.543.032/0001-04;2024-06-30;1;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;025577;ITR;141142;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141142
01.543.032/0001-04;2024-09-30;1;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;025577;ITR;143158;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143158
01.543.032/0001-04;2024-09-30;2;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;025577;ITR;143217;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143217
01.545.826/0001-07;2024-03-31;1;GAFISA S.A.;016101;ITR;137546;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137546
01.545.826/0001-07;2024-06-30;1;GAFISA S.A.;016101;ITR;140646;2024-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140646
01.545.826/0001-07;2024-09-30;1;GAFISA S.A.;016101;ITR;143194;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143194
01.548.981/0001-79;2024-03-31;1;INVESTIMENTOS BEMGE S.A.;006041;ITR;137021;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137021
01.548.981/0001-79;2024-06-30;1;INVESTIMENTOS BEMGE S.A.;006041;ITR;140702;2024-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140702
01.548.981/0001-79;2024-09-30;1;INVESTIMENTOS BEMGE S.A.;006041;ITR;142810;2024-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142810
01.599.101/0001-93;2024-03-31;1;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;ITR;139500;2024-07-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139500
01.599.101/0001-93;2024-06-30;1;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;ITR;140948;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140948
01.599.101/0001-93;2024-09-30;1;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;ITR;143695;2024-12-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143695
01.616.929/0001-02;2024-03-31;1;SANEAMENTO DE GOIAS SA;019186;ITR;136878;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136878
01.616.929/0001-02;2024-06-30;1;SANEAMENTO DE GOIAS SA;019186;ITR;140608;2024-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140608
01.616.929/0001-02;2024-09-30;1;SANEAMENTO DE GOIAS SA;019186;ITR;142757;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142757
01.637.895/0001-32;2024-03-31;1;VOTORANTIM CIMENTOS S.A.;027189;ITR;137219;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137219
01.637.895/0001-32;2024-06-30;1;VOTORANTIM CIMENTOS S.A.;027189;ITR;140843;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140843
01.637.895/0001-32;2024-09-30;1;VOTORANTIM CIMENTOS S.A.;027189;ITR;142915;2024-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142915
01.637.895/0001-32;2024-09-30;2;VOTORANTIM CIMENTOS S.A.;027189;ITR;144484;2025-01-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144484
01.838.723/0001-27;2024-03-31;1;BRF S.A.;016292;ITR;136623;2024-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136623
01.838.723/0001-27;2024-06-30;1;BRF S.A.;016292;ITR;141132;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141132
01.838.723/0001-27;2024-09-30;1;BRF S.A.;016292;ITR;143132;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143132
01.851.771/0001-55;2024-03-31;1;524 PARTICIPACOES S.A.;016284;ITR;136802;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136802
01.851.771/0001-55;2024-06-30;1;524 PARTICIPACOES S.A.;016284;ITR;140755;2024-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140755
01.851.771/0001-55;2024-09-30;1;524 PARTICIPACOES S.A.;016284;ITR;143039;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143039
01.896.779/0001-38;2024-03-31;1;CSU DIGITAL S.A.;020044;ITR;136781;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136781
01.896.779/0001-38;2024-06-30;1;CSU DIGITAL S.A.;020044;ITR;140536;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140536
01.896.779/0001-38;2024-09-30;1;CSU DIGITAL S.A.;020044;ITR;142642;2024-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142642
01.917.818/0001-36;2024-03-31;1;LIGHT ENERGIA S.A.;023000;ITR;137558;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137558
01.917.818/0001-36;2024-06-30;1;LIGHT ENERGIA S.A.;023000;ITR;141109;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141109
01.917.818/0001-36;2024-09-30;1;LIGHT ENERGIA S.A.;023000;ITR;143172;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143172
01.938.783/0001-11;2024-03-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;ITR;137974;2024-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137974
01.938.783/0001-11;2024-06-30;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;ITR;141139;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141139
01.938.783/0001-11;2024-09-30;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;ITR;143312;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143312
01.957.772/0001-89;2024-03-31;1;SUL 116 PARTICIPACOES S.A.;016438;ITR;137547;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137547
01.957.772/0001-89;2024-03-31;2;SUL 116 PARTICIPACOES S.A.;016438;ITR;137738;2024-05-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137738
01.957.772/0001-89;2024-06-30;1;SUL 116 PARTICIPACOES S.A.;016438;ITR;141152;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141152
01.957.772/0001-89;2024-06-30;2;SUL 116 PARTICIPACOES S.A.;016438;ITR;141506;2024-08-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141506
01.957.772/0001-89;2024-06-30;3;SUL 116 PARTICIPACOES S.A.;016438;ITR;141535;2024-09-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141535
01.957.772/0001-89;2024-09-30;1;SUL 116 PARTICIPACOES S.A.;016438;ITR;143251;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143251
01.957.772/0001-89;2024-09-30;2;SUL 116 PARTICIPACOES S.A.;016438;ITR;143517;2024-11-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143517
01.968.293/0001-68;2024-03-31;1;ELETRORIVER S.A.;026891;ITR;136986;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136986
01.968.293/0001-68;2024-06-30;1;ELETRORIVER S.A.;026891;ITR;140877;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140877
01.968.293/0001-68;2024-09-30;1;ELETRORIVER S.A.;026891;ITR;143029;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143029
01.989.044/0001-59;2024-03-31;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;ITR;137434;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137434
01.989.044/0001-59;2024-06-30;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;ITR;140987;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140987
01.989.044/0001-59;2024-09-30;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;ITR;143234;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143234
02.016.440/0001-62;2024-03-31;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;ITR;136937;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136937
02.016.440/0001-62;2024-06-30;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;ITR;140631;2024-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140631
02.016.440/0001-62;2024-09-30;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;ITR;142734;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142734
02.016.507/0001-69;2024-03-31;1;CIA DE GER. E TRANS. DE ENERGIA ELÉTRICA DO SUL DO BRASIL;027480;ITR;137073;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137073
02.016.507/0001-69;2024-06-30;1;CIA DE GER. E TRANS. DE ENERGIA ELÉTRICA DO SUL DO BRASIL;027480;ITR;140553;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140553
02.016.507/0001-69;2024-09-30;1;CIA DE GER. E TRANS. DE ENERGIA ELÉTRICA DO SUL DO BRASIL;027480;ITR;142661;2024-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142661
02.031.413/0001-69;2024-03-31;1;PETRO RIO JAGUAR PETRÓLEO S.A.;027200;ITR;137409;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137409
02.031.413/0001-69;2024-06-30;1;PETRO RIO JAGUAR PETRÓLEO S.A.;027200;ITR;141027;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141027
02.031.413/0001-69;2024-09-30;1;PETRO RIO JAGUAR PETRÓLEO S.A.;027200;ITR;143263;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143263
02.041.460/0001-93;2024-03-31;1;V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.;027022;ITR;137173;2024-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137173
02.041.460/0001-93;2024-06-30;1;V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.;027022;ITR;140933;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140933
02.041.460/0001-93;2024-06-30;2;V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.;027022;ITR;140947;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140947
02.041.460/0001-93;2024-09-30;1;V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.;027022;ITR;143274;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143274
02.062.747/0001-08;2024-03-31;1;SUDESTE S.A.;016586;ITR;137422;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137422
02.062.747/0001-08;2024-06-30;1;SUDESTE S.A.;016586;ITR;141020;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141020
02.062.747/0001-08;2024-06-30;2;SUDESTE S.A.;016586;ITR;141537;2024-09-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141537
02.062.747/0001-08;2024-09-30;1;SUDESTE S.A.;016586;ITR;143241;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143241
02.149.205/0001-69;2024-03-31;1;PORTO SEGURO S.A.;016659;ITR;137268;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137268
02.149.205/0001-69;2024-06-30;1;PORTO SEGURO S.A.;016659;ITR;140847;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140847
02.149.205/0001-69;2024-06-30;2;PORTO SEGURO S.A.;016659;ITR;140910;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140910
02.149.205/0001-69;2024-09-30;1;PORTO SEGURO S.A.;016659;ITR;142914;2024-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142914
02.162.616/0001-94;2024-03-31;1;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016624;ITR;139184;2024-06-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139184
02.162.616/0001-94;2024-06-30;1;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016624;ITR;140869;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140869
02.162.616/0001-94;2024-09-30;1;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016624;ITR;143057;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143057
02.193.750/0001-52;2024-03-31;1;DEXXOS PARTICIPAÇÕES S.A.;016632;ITR;136902;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136902
02.193.750/0001-52;2024-06-30;1;DEXXOS PARTICIPAÇÕES S.A.;016632;ITR;140617;2024-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140617
02.193.750/0001-52;2024-09-30;1;DEXXOS PARTICIPAÇÕES S.A.;016632;ITR;142874;2024-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142874
02.201.787/0001-85;2024-03-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;ITR;137141;2024-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137141
02.201.787/0001-85;2024-06-30;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;ITR;140676;2024-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140676
02.201.787/0001-85;2024-09-30;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;ITR;143228;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143228
02.217.319/0001-07;2024-03-31;1;YBYRÁ CAPITAL S.A.;016705;ITR;137590;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137590
02.217.319/0001-07;2024-03-31;2;YBYRÁ CAPITAL S.A.;016705;ITR;137775;2024-05-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137775
02.217.319/0001-07;2024-03-31;3;YBYRÁ CAPITAL S.A.;016705;ITR;138084;2024-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138084
02.217.319/0001-07;2024-06-30;1;YBYRÁ CAPITAL S.A.;016705;ITR;141254;2024-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141254
02.217.319/0001-07;2024-06-30;2;YBYRÁ CAPITAL S.A.;016705;ITR;141425;2024-08-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141425
02.217.319/0001-07;2024-06-30;3;YBYRÁ CAPITAL S.A.;016705;ITR;142239;2024-10-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142239
02.217.319/0001-07;2024-09-30;1;YBYRÁ CAPITAL S.A.;016705;ITR;143372;2024-11-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143372
02.217.319/0001-07;2024-09-30;2;YBYRÁ CAPITAL S.A.;016705;ITR;143502;2024-11-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143502
02.255.187/0001-08;2024-03-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;ITR;137478;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137478
02.255.187/0001-08;2024-06-30;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;ITR;140491;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140491
02.255.187/0001-08;2024-09-30;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;ITR;142617;2024-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142617
02.258.422/0001-97;2024-03-31;1;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;ITR;137460;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137460
02.258.422/0001-97;2024-06-30;1;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;ITR;141038;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141038
02.258.422/0001-97;2024-09-30;1;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;ITR;143275;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143275
02.281.836/0001-37;2024-03-31;1;TRANSNORDESTINA LOGISTICA SA;020443;ITR;136758;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136758
02.281.836/0001-37;2024-06-30;1;TRANSNORDESTINA LOGISTICA SA;020443;ITR;140570;2024-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140570
02.281.836/0001-37;2024-09-30;1;TRANSNORDESTINA LOGISTICA SA;020443;ITR;143156;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143156
02.286.479/0001-08;2024-03-31;1;LOCALIZA FLEET S.A.;024813;ITR;137548;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137548
02.286.479/0001-08;2024-06-30;1;LOCALIZA FLEET S.A.;024813;ITR;141120;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141120
02.286.479/0001-08;2024-09-30;1;LOCALIZA FLEET S.A.;024813;ITR;143321;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143321
02.291.077/0001-93;2024-03-31;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;ITR;137403;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137403
02.291.077/0001-93;2024-03-31;2;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;ITR;137484;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137484
02.291.077/0001-93;2024-06-30;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;ITR;141228;2024-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141228
02.291.077/0001-93;2024-09-30;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;ITR;142921;2024-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142921
02.302.100/0001-06;2024-03-31;1;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;016985;ITR;136706;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136706
